name;artist;album;release_date;duration_ms;popularity;genres
8'70;LA ÉLITE;12 Latas;2019-05-09;166661;;['indie punk']
ELLA PERDIÓ EL CONTROL (She's Lost Control);LA ÉLITE;12 Latas;2019-05-09;257670;;['indie punk']
MARLBURRO;LA ÉLITE;12 Latas;2019-05-09;298553;;['indie punk']
HAPPY TRIPPY - BONUS TRACK;LA ÉLITE;12 Latas;2019-05-09;64496;;['indie punk']
