name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
A Chitón;Ska-P;Game Over;2018-10-05;248720;;['mexican ska', 'ska punk', 'ska'];A Chitón;https://www.youtube.com/watch?v=sHhVv8093qY&list=RDsHhVv8093qY&start_radio=1&pp=ygUPQSBDaGl0w7NuIFNrYS1QoAcB;True
Eurotrama;Ska-P;Game Over;2018-10-05;155840;;['mexican ska', 'ska punk', 'ska'];Eurotrama;https://www.youtube.com/watch?v=gRGlELJHkS8&list=RDgRGlELJHkS8&start_radio=1&pp=ygUPRXVyb3RyYW1hIFNrYS1QoAcB0gcJCccJAYcqIYzv;True
No Lo Volveré a Hacer Más;Ska-P;Game Over;2018-10-05;263933;;['mexican ska', 'ska punk', 'ska'];No Lo Volveré a Hacer Más;https://www.youtube.com/watch?v=wjjIlS5XVHk&list=RDwjjIlS5XVHk&start_radio=1&pp=ygUhTm8gTG8gVm9sdmVyw6kgYSBIYWNlciBNw6FzIFNrYS1QoAcB;True
The Lobby Man;Ska-P;Game Over;2018-10-05;239520;;['mexican ska', 'ska punk', 'ska'];The Lobby Man;https://www.youtube.com/watch?v=Ipb8TmANqfk&list=RDIpb8TmANqfk&start_radio=1&pp=ygUTVGhlIExvYmJ5IE1hbiBTa2EtUKAHAQ%3D%3D;True
Colores;Ska-P;Game Over;2018-10-05;221200;;['mexican ska', 'ska punk', 'ska'];Colores;https://www.youtube.com/watch?v=Sg5Wp-y84eU&list=RDSg5Wp-y84eU&start_radio=1&pp=ygUNQ29sb3JlcyBTa2EtUKAHAQ%3D%3D;True
La Fábrica;Ska-P;Game Over;2018-10-05;277866;;['mexican ska', 'ska punk', 'ska'];La Fábrica;https://www.youtube.com/watch?v=X5rKdmJO5mA&list=RDX5rKdmJO5mA&start_radio=1&pp=ygURTGEgRsOhYnJpY2EgU2thLVCgBwE%3D;True
Patriotadas;Ska-P;Game Over;2018-10-05;237240;;['mexican ska', 'ska punk', 'ska'];Patriotadas;https://www.youtube.com/watch?v=zI7mnEiOUa8&list=RDzI7mnEiOUa8&start_radio=1&pp=ygURUGF0cmlvdGFkYXMgU2thLVCgBwE%3D;True
Cruz, Oro y Sangre;Ska-P;Game Over;2018-10-05;226706;;['mexican ska', 'ska punk', 'ska'];Cruz, Oro y Sangre;https://www.youtube.com/watch?v=k82sP_ZzahY&list=RDk82sP_ZzahY&start_radio=1&pp=ygUYQ3J1eiwgT3JvIHkgU2FuZ3JlIFNrYS1QoAcB;True
Adoctrinad@s;Ska-P;Game Over;2018-10-05;206173;;['mexican ska', 'ska punk', 'ska'];Adoctrinad@s;https://www.youtube.com/watch?v=VY-Az949Rls&list=RDVY-Az949Rls&start_radio=1&pp=ygUSQWRvY3RyaW5hZEBzIFNrYS1QoAcB;True
El Bufón;Ska-P;Game Over;2018-10-05;244733;;['mexican ska', 'ska punk', 'ska'];El Bufón;https://www.youtube.com/watch?v=dLIOl3e4eu8&list=RDdLIOl3e4eu8&start_radio=1&pp=ygUPRWwgQnVmw7NuIFNrYS1QoAcB;True
Brave Girls;Ska-P;Game Over;2018-10-05;214973;;['mexican ska', 'ska punk', 'ska'];Brave Girls;https://www.youtube.com/watch?v=iI-gDEJ6Zbs&list=RDiI-gDEJ6Zbs&start_radio=1&pp=ygURQnJhdmUgR2lybHMgU2thLVCgBwE%3D;True
Jaque al Rey;Ska-P;Game Over;2018-10-05;224946;;['mexican ska', 'ska punk', 'ska'];Jaque al Rey;https://www.youtube.com/watch?v=SnJx-_PwaPU&list=RDSnJx-_PwaPU&start_radio=1&pp=ygUSSmFxdWUgYWwgUmV5IFNrYS1QoAcB;True
Full Gas;Ska-P;99%;2013-03-05;188635;;['mexican ska', 'ska punk', 'ska'];Full Gas;https://www.youtube.com/watch?v=SnV0XHrFQKY&list=RDSnV0XHrFQKY&start_radio=1&pp=ygUORnVsbCBHYXMgU2thLVCgBwE%3D;True
Canto a la Rebelión;Ska-P;99%;2013-03-05;278234;;['mexican ska', 'ska punk', 'ska'];Canto a la Rebelión;https://www.youtube.com/watch?v=P84-CBxBjJ0&list=RDP84-CBxBjJ0&start_radio=1&pp=ygUaQ2FudG8gYSBsYSBSZWJlbGnDs24gU2thLVCgBwE%3D;True
Ciudadano Papagayo;Ska-P;99%;2013-03-05;247344;;['mexican ska', 'ska punk', 'ska'];Ciudadano Papagayo;https://www.youtube.com/watch?v=ur8WMsvsaaM&list=RDur8WMsvsaaM&start_radio=1&pp=ygUYQ2l1ZGFkYW5vIFBhcGFnYXlvIFNrYS1QoAcB0gcJCccJAYcqIYzv;True
Pandemia, S.L.;Ska-P;99%;2013-03-05;241767;;['mexican ska', 'ska punk', 'ska'];Pandemia, S.L.;https://www.youtube.com/watch?v=BPuMqc_xGqU&list=RDBPuMqc_xGqU&start_radio=1&pp=ygUUUGFuZGVtaWEsIFMuTC4gU2thLVCgBwE%3D;True
Se Acabó;Ska-P;99%;2013-03-05;249442;;['mexican ska', 'ska punk', 'ska'];Ska-P - Se acabó (Lyric);https://www.youtube.com/watch?v=g95aZ7Y0v6g&list=RDg95aZ7Y0v6g&start_radio=1&pp=ygUPU2UgQWNhYsOzIFNrYS1QoAcB;True
Ska-Pa;Ska-P;99%;2013-03-05;232909;;['mexican ska', 'ska punk', 'ska'];Ska-Pa;https://www.youtube.com/watch?v=iz5P3qd60Xo&list=RDiz5P3qd60Xo&start_radio=1&pp=ygUMU2thLVBhIFNrYS1QoAcB;True
Marinaleda;Ska-P;99%;2013-03-05;262440;;['mexican ska', 'ska punk', 'ska'];Marinaleda;https://www.youtube.com/watch?v=Ekgcj-DQ-u0&list=RDEkgcj-DQ-u0&start_radio=1&pp=ygUQTWFyaW5hbGVkYSBTa2EtUKAHAQ%3D%3D;True
Ali Baba;Ska-P;99%;2013-03-05;175214;;['mexican ska', 'ska punk', 'ska'];Ali Baba;https://www.youtube.com/watch?v=yGZqcFBK1N4&list=RDyGZqcFBK1N4&start_radio=1&pp=ygUOQWxpIEJhYmEgU2thLVCgBwE%3D;True
Victoria;Ska-P;99%;2013-03-05;201463;;['mexican ska', 'ska punk', 'ska'];Victoria;https://www.youtube.com/watch?v=cnttEEXZPSI&list=RDcnttEEXZPSI&start_radio=1&pp=ygUOVmljdG9yaWEgU2thLVCgBwE%3D;True
Bajo Vigilancia;Ska-P;99%;2013-03-05;242387;;['mexican ska', 'ska punk', 'ska'];Bajo Vigilancia;https://www.youtube.com/watch?v=c5RSDw3gjvQ&list=RDc5RSDw3gjvQ&start_radio=1&pp=ygUVQmFqbyBWaWdpbGFuY2lhIFNrYS1QoAcB;True
Maquis;Ska-P;99%;2013-03-05;305364;;['mexican ska', 'ska punk', 'ska'];Maquis;https://www.youtube.com/watch?v=jBSgPKm2TGI&list=RDjBSgPKm2TGI&start_radio=1&pp=ygUMTWFxdWlzIFNrYS1QoAcB;True
