name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Sad Boy;Kinder Malo;Sad Boy;2015-04-05;205270;0.0;[];KINDER MALO - SAD BOY;https://www.youtube.com/watch?v=1ySKweDCBbI&pp=ygUTU2FkIEJveSBLaW5kZXIgTWFsbw%3D%3D;False
Baumschulenweg;Kinder Malo;Baumschulenweg;2015-09-30;179983;0.0;[];KINDER MALO - BAUMSCHUELNWEG ( FT. CECILIO G;https://www.youtube.com/watch?v=2eZncVgTAl4&pp=ygUaQmF1bXNjaHVsZW53ZWcgS2luZGVyIE1hbG8%3D;False
La Ley de Eddie Murphy;Kinder Malo;La Ley de Eddie Murphy;2015-12-13;461225;0.0;[];KINDER MALO - LA LEY DE EDDIE MURPHY;https://www.youtube.com/watch?v=4o64oHEZWkU&pp=ygUiTGEgTGV5IGRlIEVkZGllIE11cnBoeSBLaW5kZXIgTWFsbw%3D%3D;False
Quiero;Kinder Malo;Quiero;2016-01-05;240300;0.0;[];Kinder Malo ( Quiero;https://www.youtube.com/watch?v=Z_DyVES7c6w&pp=ygUSUXVpZXJvIEtpbmRlciBNYWxv;False
Metrakit;Kinder Malo;Metrakit;2016-01-24;156551;0.0;[];KINDER MALO ( METRAKIT;https://www.youtube.com/watch?v=DTpi0BNOt84&pp=ygUUTWV0cmFraXQgS2luZGVyIE1hbG8%3D;False
De Una;Kinder Malo;De Una;2016-03-12;146259;0.0;[];KINDER MALO ( DEUNA;https://www.youtube.com/watch?v=8r_LySpts_w&pp=ygUSRGUgVW5hIEtpbmRlciBNYWxv;False
NO ESTOY;Kinder Malo;NO ESTOY;2023-05-18;153901;17.0;[];3. KINDER MALO - NO ESTOY (VIDEO OFICIAL);https://www.youtube.com/watch?v=c0E_6kiP39Y&pp=ygUUTk8gRVNUT1kgS2luZGVyIE1hbG8%3D;False
Vol;Kinder Malo;Vol;2016-04-10;133485;0.0;[];"KINDER MALO ; VOL";https://www.youtube.com/watch?v=XkDKb3PTYGw&pp=ygUPVm9sIEtpbmRlciBNYWxv;False
Bostezo;Sandro Jeeawock, Pimp Flaco;Golden Boy;2017-06-16;174545;22.0;[];PIMP FLACO ( BOSTEZO [ Prod. Sandro Jeeawock ];https://www.youtube.com/watch?v=dRMoMe-Ih5I&pp=ygUiQm9zdGV6byBTYW5kcm8gSmVlYXdvY2sgUGltcCBGbGFjbw%3D%3D;False
No Te Panikees;Pimp Flaco;No Te Panikees;2016-08-03;177658;24.0;[];PIMP FLACO ( NO TE PANIKEES;https://www.youtube.com/watch?v=IHgJQPMCKbU&pp=ygUZTm8gVGUgUGFuaWtlZXMgUGltcCBGbGFjbw%3D%3D;False
Los Buenos Siempre Ganan;Pimp Flaco;Los Buenos Siempre Ganan;2016-04-06;159608;23.0;[];PIMP FLACO ( LOS BUENOS SIEMPRE GANAN;https://www.youtube.com/watch?v=NGuv02adQC4&pp=ygUjTG9zIEJ1ZW5vcyBTaWVtcHJlIEdhbmFuIFBpbXAgRmxhY28%3D;False
Cuál Es el Tabaco Más Caro Que Hay;Kinder Malo;Cuál Es el Tabaco Más Caro Que Hay;2015-06-28;202475;0.0;[];KINDER MALO - Cual es el tabaco mas caro que hay? Ft. CECiLiO.G;https://www.youtube.com/watch?v=4feGCtdvruo&pp=ygUuQ3VhbCBFcyBlbCBUYWJhY28gTWFzIENhcm8gUXVlIEhheSBLaW5kZXIgTWFsbw%3D%3D;False
Water Boy;Pimp Flaco;Water Boy;2015-09-15;196278;22.0;[];PIMP FLACO ( WATER BOY;https://www.youtube.com/watch?v=89E4vqZy-Io&pp=ygUUV2F0ZXIgQm95IFBpbXAgRmxhY28%3D;False
Bon Voyage;Kinder Malo;Bon Voyage;2016-05-11;167680;0.0;[];"KINDER MALO ; BON VOYAGE";https://www.youtube.com/watch?v=9rUPrfKNJHQ&pp=ygUWQm9uIFZveWFnZSBLaW5kZXIgTWFsbw%3D%3D;False
Terremoto Turquesa;Kinder Malo, Pimp Flaco;Terremoto Turquesa;2017-06-09;202370;0.0;[];2. Terremoto Turquesa [Terremoto Turquesa] Prod. Kuor Larraz;https://www.youtube.com/watch?v=5dtAcrWSW2g&pp=ygUpVGVycmVtb3RvIFR1cnF1ZXNhIEtpbmRlciBNYWxvIFBpbXAgRmxhY28%3D;False
Cabello de Angel;Pimp Flaco;Cabello de Angel;2017-01-02;187689;18.0;[];Pimp Flaco ( Cabello de ángel [Prod Jambo Beats];https://www.youtube.com/watch?v=0RWtxnCfgU8&pp=ygUbQ2FiZWxsbyBkZSBBbmdlbCBQaW1wIEZsYWNv;False
Vente Conmigo;Pimp Flaco;Mmmua;2023-07-14;164285;34.0;[];Pimp Flaco - Vente Conmigo;https://www.youtube.com/watch?v=edFsIj7wW1w&pp=ygUYVmVudGUgQ29ubWlnbyBQaW1wIEZsYWNv;False
