name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Healing;COMPUTER DATA;Emotional Shift;2018-11-22;375000;45.0;['lo-fi house'];COMPUTER DATA - healing;https://www.youtube.com/watch?v=NVEdr0OO_4U&pp=ygUVSGVhbGluZyBDT01QVVRFUiBEQVRB;False
Miss Alissa;Eagles Of Death Metal;Peace Love Death Metal;2004-03-23;158600;60.0;['garage rock', 'stoner rock'];Miss Alissa;https://www.youtube.com/watch?v=6uT0nxumxMM&pp=ygUhTWlzcyBBbGlzc2EgRWFnbGVzIE9mIERlYXRoIE1ldGFs;True
Falangista;Los Toreros Muertos;Los Toreros Muertos;2007-03-27;233933;17.0;['rock en español', 'latin rock'];Los Toreros Muertos - Falangista (PLASTIC (ACTUACIÓN TVE));https://www.youtube.com/watch?v=YmNRBzIn-No&pp=ygUeRmFsYW5naXN0YSBMb3MgVG9yZXJvcyBNdWVydG9z;True
Papi;DJ Gigola, Kev Koko;Tender Trance;2019-06-14;295258;0.0;['eurotrance', 'techno'];DJ Gigola & Kev Koko – Papi [LFEK005];https://www.youtube.com/watch?v=F_mGxzmZK-c&pp=ygUYUGFwaSBESiBHaWdvbGEsIEtldiBLb2tv;False
Las 12;Soto Asa;Las 12;2022-04-21;220963;38.0;['neoperreo'];Soto Asa - Las 12 (Videoclip);https://www.youtube.com/watch?v=6G3nNdMqFHU&pp=ygUPTGFzIDEyIFNvdG8gQXNh;True
Couldn't Have Known;!!!;Wallop;2019-08-30;215111;0.0;['electroclash', 'alternative dance', 'new rave'];Kyle Hume - If I Would Have Known (Lyrics);https://www.youtube.com/watch?v=K4MXU0HP3KU&pp=ygUWQ291bGRudCBIYXZlIEtub3duIG5hbg%3D%3D;True
Moving Men;Myd, Mac DeMarco;Born a Loser;2021-04-30;167093;48.0;['indie', 'french house'];Myd - Moving Men (feat. Mac DeMarco) (Official Video);https://www.youtube.com/watch?v=fNRPiXes7OQ&pp=ygUaTW92aW5nIE1lbiBNeWQgTWFjIERlTWFyY28%3D;True
engravings;Ethan Bortnick;engravings;2022-06-24;173466;0.0;[];Ethan Bortnick - engravings (Official Video);https://www.youtube.com/watch?v=7xWVhAOd-6U&pp=ygUZZW5ncmF2aW5ncyBFdGhhbiBCb3J0bmljaw%3D%3D;True
All Stars;Grafton Primary;Eon;2008-09-13;263960;30.0;['electroclash', 'synthpop', 'alternative dance', 'new rave'];All Stars - Grafton Primary;https://www.youtube.com/watch?v=rXijEFrHQkg&pp=ygUZQWxsIFN0YXJzIEdyYWZ0b24gUHJpbWFyeQ%3D%3D;True
Retreat;The Rakes;Capture / Release;2005-01-01;178093;25.0;['garage rock', 'new rave'];The Rakes - Retreat;https://www.youtube.com/watch?v=bW8mTkP8Ng0&pp=ygURUmV0cmVhdCBUaGUgUmFrZXM%3D;True
The Perfect Girl;Mareux;The Perfect Girl;2021-12-08;194423;76.0;['darkwave'];Mareux - The Perfect Girl (Official Music Video);https://www.youtube.com/watch?v=q7qdpyjHyNk&pp=ygUXVGhlIFBlcmZlY3QgR2lybCBNYXJldXg%3D;True
INDUSTRY BABY (feat. Jack Harlow);Lil Nas X, Jack Harlow;MONTERO;2021-09-17;212352;71.0;[];Lil Nas X - Industry Baby (Lyrics) ft. Jack Harlow;https://www.youtube.com/watch?v=HCq1OcAEAm0&pp=ygU4SU5EVVNUUlkgQkFCWSAoZmVhdC4gSmFjayBIYXJsb3cpIExpbCBOYXMgWCwgSmFjayBIYXJsb3c%3D;False
Don't You Worry Child - Radio Edit;Swedish House Mafia, John Martin;Don't You Worry Child;2012-09-14;212862;79.0;['edm'];Swedish House Mafia ft. John Martin - Don't You Worry Child (Official Video);https://www.youtube.com/watch?v=1y6smkh6c-0&pp=ygVBRG9udCBZb3UgV29ycnkgQ2hpbGQgLSBSYWRpbyBFZGl0IFN3ZWRpc2ggSG91c2UgTWFmaWEgSm9obiBNYXJ0aW4%3D;True
Maps;Maroon 5;V;2014-09-02;189960;82.0;['pop'];Maroon 5 - Maps (Lyric Video);https://www.youtube.com/watch?v=Y7ix6RITXM0&pp=ygUNTWFwcyBNYXJvb24gNQ%3D%3D;True
Flying Free - 20th Anniversary - Extended Version;Dj Skudero, Xavier Metralla, Marian Dacal;Flying free (20th Anniversary);2019-11-29;378374;17.0;[];Flying Free (20th Anniversary - Extended Version);https://www.youtube.com/watch?v=iERx93ghab4&pp=ygVZRmx5aW5nIEZyZWUgLSAyMHRoIEFubml2ZXJzYXJ5IC0gRXh0ZW5kZWQgVmVyc2lvbiBEaiBTa3VkZXJvIFhhdmllciBNZXRyYWxsYSBNYXJpYW4gRGFjYWw%3D;True
