name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Yin Yang;Petit Ribery, Jul Beats;Yin Yang;2019-07-12;192000;12;[];Petit Ribery - Yin Yang ( Videoclip );https://www.youtube.com/watch?v=LceLpy0BHFQ&pp=ygUgWWluIFlhbmcgUGV0aXQgUmliZXJ5LCBKdWwgQmVhdHM%3D;True
Flaco;Cráneo;HandMade;2014-02-22;155480;0;[];03 Cráneo - Flaco (Prod. Rels Beats);https://www.youtube.com/watch?v=cevGGrQEAKs&pp=ygUNRmxhY28gQ3LDoW5lbw%3D%3D;True
Incógnita;Matasvandals, Da Silva;Incógnita;2018-08-10;188871;0;[];Incógnita;https://www.youtube.com/watch?v=vKV6hjINjWU&pp=ygUhSW5jw7Nnbml0YSBNYXRhc3ZhbmRhbHMsIERhIFNpbHZh;True
Flawless;Natos y Waor;Flawless;2019-03-17;142325;0;[];Natos - FLAWLESS (Videoclip Oficial) [Barras Bravas Vol. 16];https://www.youtube.com/watch?v=dc3KETiybOI&pp=ygUVRmxhd2xlc3MgTmF0b3MgeSBXYW9y;True
La placita;Delaossa, EAZYBOI, J.Moods;La placita;2019-07-09;228292;0;[];DELAOSSA | EAZYBOI - LA PLACITA (PROD. J.MOODS);https://www.youtube.com/watch?v=NresVOVXoOU&pp=ygUlTGEgcGxhY2l0YSBEZWxhb3NzYSwgRUFaWUJPSSwgSi5Nb29kcw%3D%3D;True
13/18;DELLAFUENTE;13/18;2018-05-28;213368;0;['flamenco', 'flamenco urbano'];DELLAFUENTE - 13/18;https://www.youtube.com/watch?v=oPSqseuhJ6c&pp=ygURMTMvMTggREVMTEFGVUVOVEU%3D;True
idfc;blackbear;deadroses;2015-02-14;245172;74;[];blackbear - idfc (Lyrics);https://www.youtube.com/watch?v=v0pjeUTad2I&pp=ygUOaWRmYyBibGFja2JlYXI%3D;True
Broken;Lund;Broken;2016-10-25;200627;0;['emo rap'];Broken;https://www.youtube.com/watch?v=UjxtjE7soAA&pp=ygULQnJva2VuIEx1bmQ%3D;True
Patata;Luisaker;Patata;2017-06-21;181991;0;[];LUISAKER - PATATA (PROD. RASALGHULMUSIC);https://www.youtube.com/watch?v=zFnHAl--WwM&pp=ygUPUGF0YXRhIEx1aXNha2Vy;True
Mueve mueve;Denom, FERNANDOCOSTA;Medicina;2019-05-21;165463;0;[];DENOM feat FERNANDOCOSTA - MUEVE MUEVE (OFFICIAL MUSIC VIDEO);https://www.youtube.com/watch?v=4MMtZanTlC0&pp=ygUgTXVldmUgbXVldmUgRGVub20sIEZFUk5BTkRPQ09TVEE%3D;True
Santa Monica;Juancho Marqués, InnerCut;Santa Monica;2019-07-26;157200;0;[];Juancho Marqués - Santa Monica (Summer Series 1) - prod. InnerCut;https://www.youtube.com/watch?v=v5NabLIRF3k&pp=ygUnU2FudGEgTW9uaWNhIEp1YW5jaG8gTWFycXXDqXMsIElubmVyQ3V0;True
Bicho raro;Natos y Waor;Cicatrices;2018-02-13;237527;0;[];Natos y Waor - BICHO RARO (Letra) [Cicatrices];https://www.youtube.com/watch?v=bmNWnvSOjU0&pp=ygUXQmljaG8gcmFybyBOYXRvcyB5IFdhb3I%3D;True
Fratellos;SacrificioyPasta, FERNANDOCOSTA, Oktoba, Jhise;Fratellos;2017-05-14;266262;0;[];FERNANDOCOSTA FT SACRIFICIO Y PASTA - FRATELLOS (PROD. BLASFEM) | VIDEOCLIP;https://www.youtube.com/watch?v=B-P_8PQsAtM&pp=ygU4RnJhdGVsbG9zIFNhY3JpZmljaW95UGFzdGEsIEZFUk5BTkRPQ09TVEEsIE9rdG9iYSwgSmhpc2U%3D;True
Entre las Luces;Hard GZ, Lupita's Friends;Entre las Luces;2019-11-29;232000;0;[];HARD GZ - ENTRE LAS LUCES (PROD. LUPITA´S FRIENDS);https://www.youtube.com/watch?v=C9lNC7xJK0o&pp=ygUpRW50cmUgbGFzIEx1Y2VzIEhhcmQgR1osIEx1cGl0YSdzIEZyaWVuZHM%3D;True
Parece Critical;Jacman;Parece Critical;2019-11-28;216988;17;[];JACMAN - PARECE CRITICAL (VIDEOCLIP);https://www.youtube.com/watch?v=KQsnWUjCPEw&pp=ygUWUGFyZWNlIENyaXRpY2FsIEphY21hbg%3D%3D;True
Ya Fregué Esos Platos;Jacman;Ya Fregué Esos Platos;2017-07-29;240274;3;[];JACMAN ~ YA FREGUÉ ESOS PLATOS;https://www.youtube.com/watch?v=24zJDO7j7X8&pp=ygUdWWEgRnJlZ3XDqSBFc29zIFBsYXRvcyBKYWNtYW4%3D;True
Filosofía de Acera;Picasso;Inéditos;2017-11-05;146053;0;['acid house'];Filosofía de Acera;https://www.youtube.com/watch?v=l8YfxxKiWLo&pp=ygUbRmlsb3NvZsOtYSBkZSBBY2VyYSBQaWNhc3Nv;True
Blackout;Jacman, J.Moods, Chicolisto;Blackout;2018-02-08;255824;2;[];JACMAN x CHICOLISTO - BLACKOUT (Prod. JMOODS);https://www.youtube.com/watch?v=KeypFKqXxYg&pp=ygUkQmxhY2tvdXQgSmFjbWFuLCBKLk1vb2RzLCBDaGljb2xpc3Rv;True
Ojo de Halcón;Jacman, J.Moods;Ojo de Halcón;2019-10-03;231000;2;[];JACMAN & JMOODS - OJO DE HALCÓN;https://www.youtube.com/watch?v=EDhN96lY9i8&pp=ygUeT2pvIGRlIEhhbGPDs24gSmFjbWFuLCBKLk1vb2Rz;True
Quemando Vapor;Jacman;Quemando Vapor;2017-10-12;160000;11;[];JACMAN ~ QUEMANDO VAPOR | #MentalCrime;https://www.youtube.com/watch?v=Q-wyl0Ad6bU&pp=ygUVUXVlbWFuZG8gVmFwb3IgSmFjbWFu;True
Alien Fumeta;Venga Monjas;Hits 2018;2018-12-28;109560;21;[];ALIEN FUMETA;https://www.youtube.com/watch?v=qBKj7_So4Y0&pp=ygUZQWxpZW4gRnVtZXRhIFZlbmdhIE1vbmphcw%3D%3D;True
Cicatrices;Natos y Waor;Cicatrices;2018-02-13;180000;0;[];Natos y Waor - CICATRICES (Videoclip Oficial) [Cicatrices];https://www.youtube.com/watch?v=GL_BaF283TM&pp=ygUXQ2ljYXRyaWNlcyBOYXRvcyB5IFdhb3I%3D;True
International Moves;Luisaker, Akashi;International Moves;2018-03-22;160000;0;['j-rap'];LUISAKER - INTERNATIONAL MOVES (ft. UNDERWATERKASH);https://www.youtube.com/watch?v=0Ads0uepmUE&pp=ygUkSW50ZXJuYXRpb25hbCBNb3ZlcyBMdWlzYWtlciwgQWthc2hp;True
Infusión;Luisaker;Infusión;2017-10-09;160767;0;[];LUISAKER - INFUSIÓN (PROD. JAY & VNDER);https://www.youtube.com/watch?v=w-P1ku15fA8&pp=ygUSSW5mdXNpw7NuIEx1aXNha2Vy;True
Peaky Blinders;Matasvandals, Mauri, Al Safir;Peaky Blinders;2019-05-17;222197;0;[];MAURI y AL SAFIR - Peaky Blinders (CANCIÓN);https://www.youtube.com/watch?v=YDlKLhJRj2o&pp=ygUsUGVha3kgQmxpbmRlcnMgTWF0YXN2YW5kYWxzLCBNYXVyaSwgQWwgU2FmaXI%3D;True
Ciudad del vicio - Remix;Foyone, Akapellah, Sceno;Rico sin denuncia;2017-10-17;141210;0;['latin hip hop'];FOYONE FT AKAPELLAH / CIUDAD DEL VICIO RMX (CLIP);https://www.youtube.com/watch?v=4frC1EAZvPE&pp=ygUxQ2l1ZGFkIGRlbCB2aWNpbyAtIFJlbWl4IEZveW9uZSwgQWthcGVsbGFoLCBTY2Vubw%3D%3D;True
Ideales;Blake, Zaidbreak;Ideales;2019-03-01;252089;0;[];BLAKE - IDEALES [VIDEOCLIP OFICIAL] PROD. ZAIDBREAK;https://www.youtube.com/watch?v=pgiMbn8r53U&pp=ygUYSWRlYWxlcyBCbGFrZSwgWmFpZGJyZWFr;True
Original Gyal;Kulto Kultibo;Original Gyal;2019-05-24;192632;19;['spanish language reggae'];Original Gyal - Kulto Kultibo - La Esencia (Lyric Video);https://www.youtube.com/watch?v=MxveIUUa50A&pp=ygUbT3JpZ2luYWwgR3lhbCBLdWx0byBLdWx0aWJv;True
Flotando;AMBKOR, Dirty Porko, Xavibo, Calero LDN, Blake, SWIT EME, Luisaker, Lopes;Flotando;2020-04-10;369438;0;[];"AMBKOR - ""FLOTANDO"" ft. DIRTY PORKO, XAVIBO, CALERO LDN, BLAKE, SWIT EME, LUISAKER y LOPES";https://www.youtube.com/watch?v=rUk89tYC8bk&pp=ygVSRmxvdGFuZG8gQU1CS09SLCBEaXJ0eSBQb3JrbywgWGF2aWJvLCBDYWxlcm8gTEROLCBCbGFrZSwgU1dJVCBFTUUsIEx1aXNha2VyLCBMb3Blcw%3D%3D;True
Cambios;Hard GZ, Lupita's Friends;Siempre;2020-04-17;271185;0;[];HARD GZ - CAMBIOS (PROD. LUPITA´S FRIENDS);https://www.youtube.com/watch?v=t2M14JtIfcU&pp=ygUhQ2FtYmlvcyBIYXJkIEdaLCBMdXBpdGEncyBGcmllbmRz;True
El Techo de Mi Habitación;Kaze;El Techo de Mi Habitación;2020-03-07;181581;0;[];KAZE - EL TECHO DE MI HABITACIÓN;https://www.youtube.com/watch?v=_eiBkuV5wV0&pp=ygUfRWwgVGVjaG8gZGUgTWkgSGFiaXRhY2nDs24gS2F6ZQ%3D%3D;True
Esquizofrenia;Nadal015;Esquizofrenia;2019-06-28;236435;0;[];NADAL ··· ESQUIZOFRENIA;https://www.youtube.com/watch?v=3NF8aao9mmk&pp=ygUWRXNxdWl6b2ZyZW5pYSBOYWRhbDAxNQ%3D%3D;True
Tirate Al Vacio;Ander Draw, Santa Salut, Eksa;Brutal Conexion;2020-04-11;272547;4;[];Tírate al Vacío - Ander Draw, Santa Salut, Eksa, Shazam (Videoclip);https://www.youtube.com/watch?v=vhBGU1nqzgc&pp=ygUtVGlyYXRlIEFsIFZhY2lvIEFuZGVyIERyYXcsIFNhbnRhIFNhbHV0LCBFa3Nh;True
Going Nowhere;Chill Bump;Going Nowhere;2017-10-06;255240;0;[];Chill Bump - Going Nowhere [Official Video];https://www.youtube.com/watch?v=SMF6k8Bw1G4&pp=ygUYR29pbmcgTm93aGVyZSBDaGlsbCBCdW1w;True
Mina el Hammani;Cruz Cafuné;Moonlight922;2020-01-10;197033;50;[];CRUZ CAFUNÉ - MINA EL HAMMANI [Moonlight922 no. 5];https://www.youtube.com/watch?v=-vI_nFXLY_Y&pp=ygUcTWluYSBlbCBIYW1tYW5pIENydXogQ2FmdW7DqQ%3D%3D;True
Vicios y Virtudes;Violadores Del Verso;Vicios y Virtudes;2001-11-19;334040;48;['latin hip hop'];VIOLADORES DEL VERSO - VICIOS Y VIRTUDES;https://www.youtube.com/watch?v=OlKhQgMOKeY&pp=ygUmVmljaW9zIHkgVmlydHVkZXMgVmlvbGFkb3JlcyBEZWwgVmVyc28%3D;True
Calma;Luisaker;Calma;2017-02-17;149797;11;[];LUISAKER - CALMA (Shot by HHested);https://www.youtube.com/watch?v=OSQO1EKUd70&pp=ygUOQ2FsbWEgTHVpc2FrZXI%3D;True
Ojalá;Luisaker;Ojalá;2017-02-28;161113;7;[];LUISAKER - OJALÁ (PROD. M.PADRÓN);https://www.youtube.com/watch?v=bYRLL-wZYWk&pp=ygUPT2phbMOhIEx1aXNha2Vy;True
