name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Villano Antillano: Bzrp Music Sessions, Vol. 51;Bizarrap, Villano Antillano;Villano Antillano: Bzrp Music Sessions, Vol. 51;2022-06-08;187500;67.0;['argentine trap', 'neoperreo', 'trap latino', 'urbano latino'];VILLANO ANTILLANO || BZRP Music Sessions #51;https://www.youtube.com/watch?v=wvz97-lNPH8&pp=ygVHVmlsbGFubyBBbnRpbGxhbm8gQnpycCBNdXNpYyBTZXNzaW9ucyBWb2wgNTEgQml6YXJyYXAgVmlsbGFubyBBbnRpbGxhbm8%3D;True
Nathy Peluso: Bzrp Music Sessions, Vol. 36;Bizarrap, NATHY PELUSO;Nathy Peluso: Bzrp Music Sessions, Vol. 36;2020-11-27;171215;64.0;['argentine trap', 'trap latino', 'urbano latino', 'latin hip hop'];NATHY PELUSO || BZRP Music Sessions #36;https://www.youtube.com/watch?v=0OkiUUU3Odw&pp=ygU9TmF0aHkgUGVsdXNvIEJ6cnAgTXVzaWMgU2Vzc2lvbnMgVm9sIDM2IEJpemFycmFwIE5BVEhZIFBFTFVTTw%3D%3D;True
Tiago PZK: Bzrp Music Sessions, Vol. 48;Bizarrap, Tiago PZK;Tiago PZK: Bzrp Music Sessions, Vol. 48;2021-12-29;160000;2.0;['argentine trap', 'trap latino', 'urbano latino'];TIAGO PZK || BZRP Music Sessions #48;https://www.youtube.com/watch?v=h7U8TqOVyxc&pp=ygU3VGlhZ28gUFpLIEJ6cnAgTXVzaWMgU2Vzc2lvbnMgVm9sIDQ4IEJpemFycmFwIFRpYWdvIFBaSw%3D%3D;True
OMG;Periglo, John Pollõn, DeBlanco;OMG;2022-09-08;190610;29.0;[];OMG;https://www.youtube.com/watch?v=UqgXOimc2XQ&pp=ygUgT01HIFBlcmlnbG8gSm9obiBQb2xsb24gRGVCbGFuY28%3D;True
Spaceship;Soto Asa;Spaceship;2022-10-06;188923;25.0;['neoperreo'];Soto Asa - Spaceship (Videoclip);https://www.youtube.com/watch?v=A2vyQ9zziqk&pp=ygUSU3BhY2VzaGlwIFNvdG8gQXNh;True
No Necesito Nada Aquí;Lil Mess, John Pollõn;No Necesito Nada Aquí;2021-08-06;210989;0.0;[];No Necesito Nada Aquí;https://www.youtube.com/watch?v=TtaTgWBqzto&pp=ygUqTm8gTmVjZXNpdG8gTmFkYSBBcXVpIExpbCBNZXNzIEpvaG4gUG9sbG9u;True
Prepary;Marcianeke, Soto Asa;Prepary;2021-11-19;192788;37.0;['neoperreo', 'reggaeton chileno', 'mambo', 'guaracha', 'chilean trap', 'turreo', 'chilean mambo', 'rkt'];Marcianeke ft Soto Asa - Prepary (Video Official);https://www.youtube.com/watch?v=mJIL602Cth8&pp=ygUbUHJlcGFyeSBNYXJjaWFuZWtlIFNvdG8gQXNh;True
MANDALORIANO;John Pollõn, Los Jackson 4;MANDALORIANO;2023-02-03;178500;33.0;[];MANDALORIANO;https://www.youtube.com/watch?v=txle3NMn7LQ&pp=ygUmTUFOREFMT1JJQU5PIEpvaG4gUG9sbG9uIExvcyBKYWNrc29uIDQ%3D;True
El Apagón;Bad Bunny;Un Verano Sin Ti;2022-05-06;201816;67.0;['urbano latino', 'trap latino', 'reggaeton', 'latin'];Bad Bunny - El Apagón (360° Visualizer) | Un Verano Sin Ti;https://www.youtube.com/watch?v=QdQEljUMCEM&pp=ygUURWwgQXBhZ8OzbiBCYWQgQnVubnk%3D;True
Callaita;Bad Bunny, Tainy;Un Verano Sin Ti;2022-05-06;250533;73.0;['urbano latino', 'trap latino', 'reggaeton', 'latin'];BAD BUNNY - CALLAÍTA (Official Video);https://www.youtube.com/watch?v=acEOASYioGY&pp=ygUYQ2FsbGFpdGEgQmFkIEJ1bm55IFRhaW55;True
Andrea;Bad Bunny, Buscabulla;Un Verano Sin Ti;2022-05-06;339611;75.0;['urbano latino', 'latin indie', 'latin', 'trap latino', 'reggaeton'];Bad Bunny (ft. Buscabulla) - Andrea (360° Visualizer) | Un Verano Sin Ti;https://www.youtube.com/watch?v=gjvTQTGogUM&pp=ygUbQW5kcmVhIEJhZCBCdW5ueSBCdXNjYWJ1bGxh;True
Party;Bad Bunny, Rauw Alejandro;Un Verano Sin Ti;2022-05-06;227628;73.0;['urbano latino', 'trap latino', 'reggaeton', 'latin'];Bad Bunny (ft. Rauw Alejandro) - Party (360° Visualizer) | Un Verano Sin Ti;https://www.youtube.com/watch?v=G9XrXnfJPsk&pp=ygUeUGFydHkgQmFkIEJ1bm55IFJhdXcgQWxlamFuZHJv;True
Smartphone;Soto Asa, La Zowi;Coupé;2020-12-18;179303;55.0;['neoperreo'];5.Soto Asa - Smartphone (ft. La Zowi);https://www.youtube.com/watch?v=XVUoqobOXTk&pp=ygUbU21hcnRwaG9uZSBTb3RvIEFzYSBMYSBab3dp;True
