name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Circles;Digitalism;I Love You, Dude;2011-06-15;227520;16.0;['alternative dance', 'indietronica', 'electroclash', 'electronic rock', 'new rave', 'french house'];Digitalism - Circles;https://www.youtube.com/watch?v=xqw6u1cSZB8&pp=ygUSQ2lyY2xlcyBEaWdpdGFsaXNt;True
Big Joint - Original Mix;Mandragora, LIL NINJA;Big Joint;2016-09-27;292058;20.0;['tekno', 'progressive trance', 'trance', 'psytrance', 'rave'];Big Joint (Original Mix);https://www.youtube.com/watch?v=kIOj_Rpz70o;True
F O R C E / I M P U L S E;1788-L;S E N T I E N C E;2018-08-24;218666;15.0;['dubstep'];1788-L - FORCE/IMPULSE;https://www.youtube.com/watch?v=6LdQAMYeBCo;True
Anarchy;Delta Heavy, Everyone You Know;Only In Dreams;2019-03-22;218057;0.0;['dubstep', 'liquid funk', 'drum and bass', 'drumstep'];Delta Heavy x Everyone You Know - Anarchy;https://www.youtube.com/watch?v=ohGiZ1QVJok;True
Spin It;JVST SAY YES;Spin It;2018-09-07;172500;0.0;['bass house', 'bassline', 'electro house', 'g-house', 'future house'];JVST SAY YES - Spin It (Official Video);https://www.youtube.com/watch?v=emg0kiQJqtI;True
Cash Money;Malaa;Cash Money;2018-09-13;241951;0.0;['bass house', 'g-house', 'future house'];Malaa - Cash Money (Official Audio);https://www.youtube.com/watch?v=KAYv9qGxijk;True
In The Zone;Jauz, Example;In The Zone;2018-03-23;195625;0.0;['edm', 'dubstep', 'bass house', 'bassline', 'electro house', 'future house'];Jauz Ft. Example - In The Zone (Official Music Video);https://www.youtube.com/watch?v=Z4xDo2M8aVQ;True
Kung Fu;Dr. Fresch, BIJOU;Gangsta Party EP;2019-01-25;179824;1.0;['bass house', 'g-house'];Dr. Fresch & BIJOU - Kung Fu;https://www.youtube.com/watch?v=3kcdjQdSgcs&pp=ygUZS3VuZyBGdSBEci4gRnJlc2NoLCBCSUpPVQ%3D%3D;True
Gallina y Cocaina;John Pollõn, Parkineos;Gallina y Cocaina;2021-09-30;202903;0.0;['hardcore', 'hardcore techno', 'tekno', 'techno'];La Gallina;https://www.youtube.com/watch?v=ncdTUj5DRco;True
Pogo;Digitalism;Idealism;2007-05-09;226466;4.0;['alternative dance', 'indietronica', 'electroclash', 'electronic rock', 'new rave', 'french house'];Digitalism - Pogo;https://www.youtube.com/watch?v=cZvt23iBVVo&pp=ygUPUG9nbyBEaWdpdGFsaXNt;True
