name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Play Hard (feat. Ne-Yo & Akon);David Guetta, Ne-Yo, Akon;Nothing but the Beat 2.0;2011-08-24;201000;60.0;['edm', 'dance'];David Guetta - Play Hard ft. Ne-Yo, Akon (Official Video);https://www.youtube.com/watch?v=5dbEhBKGOtY&pp=ygUyUGxheSBIYXJkIGZlYXQgTmUtWW8gIEFrb24gRGF2aWQgR3VldHRhIE5lLVlvIEFrb24%3D;False
Fireflies;Owl City;Ocean Eyes;2009-01-01;228346;76.0;[];Owl City - Fireflies (Official Music Video);https://www.youtube.com/watch?v=psuRGfAaju4&pp=ygUSRmlyZWZsaWVzIE93bCBDaXR5;False
Titanium (feat. Sia);David Guetta, Sia;Nothing but the Beat 2.0;2011-08-24;245040;68.0;['edm', 'dance'];David Guetta - Titanium ft. Sia (Official Video);https://www.youtube.com/watch?v=JRfuAukYTKg&pp=ygUiVGl0YW5pdW0gZmVhdCBTaWEgRGF2aWQgR3VldHRhIFNpYQ%3D%3D;False
Uptown Funk (feat. Bruno Mars);Mark Ronson, Bruno Mars;Uptown Special;2015-01-12;269666;84.0;[];Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars;https://www.youtube.com/watch?v=OPf0YbXqDm0&pp=ygUyVXB0b3duIEZ1bmsgZmVhdCBCcnVubyBNYXJzIE1hcmsgUm9uc29uIEJydW5vIE1hcnM%3D;False
Replay;Iyaz;Replay;2009-08-11;182306;72.0;[];Replay [Official Music Video] - Iyaz;https://www.youtube.com/watch?v=ZoG5jJ3E8rg&pp=ygULUmVwbGF5IEl5YXo%3D;False
Fire Burning;Sean Kingston;Tomorrow;2009-09-07;239986;70.0;[];Sean Kingston - Fire Burning;https://www.youtube.com/watch?v=YkyhvCdJ_vM&pp=ygUaRmlyZSBCdXJuaW5nIFNlYW4gS2luZ3N0b24%3D;False
Hotel Room Service;Pitbull;Pitbull Starring In Rebelution;2009-08-27;237600;72.0;[];Pitbull - Hotel Room Service (Official Video);https://www.youtube.com/watch?v=2up_Eq6r6Ko&pp=ygUaSG90ZWwgUm9vbSBTZXJ2aWNlIFBpdGJ1bGw%3D;False
Give Me Everything (feat. Nayer);Pitbull, AFROJACK, Ne-Yo, Nayer;Planet Pit (Deluxe Version);2011-06-17;252306;84.0;['big room', 'edm', 'latin dance'];Pitbull - Give Me Everything ft. Ne-Yo, Afrojack, Nayer;https://www.youtube.com/watch?v=EPo5wWmKEaI&pp=ygU6R2l2ZSBNZSBFdmVyeXRoaW5nIGZlYXQgTmF5ZXIgUGl0YnVsbCBBRlJPSkFDSyBOZS1ZbyBOYXllcg%3D%3D;False
International Love (feat. Chris Brown);Pitbull, Chris Brown;Planet Pit (Deluxe Version);2011-06-17;227280;78.0;['r&b'];Pitbull - International Love (Official Video) ft. Chris Brown;https://www.youtube.com/watch?v=CdXesX6mYUE&pp=ygU3SW50ZXJuYXRpb25hbCBMb3ZlIGZlYXQgQ2hyaXMgQnJvd24gUGl0YnVsbCBDaHJpcyBCcm93bg%3D%3D;False
Starships;Nicki Minaj;Pink Friday ... Roman Reloaded;2011-01-01;210626;72.0;[];Nicki Minaj - Starships (Explicit) (Official Video);https://www.youtube.com/watch?v=SeIJmciN8mo&pp=ygUVU3RhcnNoaXBzIE5pY2tpIE1pbmFq;False
