name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Empathy;Crystal Castles;Crystal Castles (II);01/01/2010;251106;0;intendocore - bitpop - indietronica - neo-synthpop - new rave - digital hardcore - alternative da;Crystal Castles - Empathy (Lyrics);https://www.youtube.com/watch?v=MyD-RvjXizo;True
Vietnam;Crystal Castles;Crystal Castles (II);01/01/2010;308240;0;intendocore - bitpop - indietronica - neo-synthpop - new rave - digital hardcore - alternative da;Crystal Castles - Vietnam;https://www.youtube.com/watch?v=V3e90yExv38;True
Circles;Digitalism;I Love You Dude;15/06/2011;227520;25;lectronica - indietronica - neo-synthpop - new rave - dance-punk - alternative da;Digitalism - Circles;https://www.youtube.com/watch?v=xqw6u1cSZB8;True
Big Joint - Original Mix;Mandragora LIL NINJA;Big Joint;27/09/2016;292058;20;exican edm - brazilian edm - trance mexic;Big Joint (Original Mix);https://www.youtube.com/watch?v=kIOj_Rpz70o;True
F O R C E / I M P U L S E;1788-L;S E N T I E N C E;24/08/2018;218666;15;lectro house - dark clubbing - bros;1788-L - FORCE/IMPULSE;https://www.youtube.com/watch?v=6LdQAMYeBCo;True
Anarchy;Delta Heavy Everyone You Know;Only In Dreams;22/03/2019;218057;0;ondon indie - filthstep - brostep - drum and b;Delta Heavy x Everyone You Know - Anarchy;https://www.youtube.com/watch?v=ohGiZ1QVJok;True
Spin It;JVST SAY YES;Spin It;07/09/2018;172500;0;lectro house - gaming dubstep - bass house - bros;JVST SAY YES - Spin It (Official Video);https://www.youtube.com/watch?v=emg0kiQJqtI;True
Cash Money;Malaa;Cash Money;13/09/2018;241951;0;dm - brostep - electro house - electronic trap - bass house - ho;Malaa - Cash Money (Official Audio);https://www.youtube.com/watch?v=KAYv9qGxijk;True
In The Zone;Jauz Example;In The Zone;23/03/2018;195625;0;ip house - edm - brostep - electro house - uk da;Jauz Ft. Example - In The Zone (Official Music Video);https://www.youtube.com/watch?v=Z4xDo2M8aVQ;True
Kung Fu;Dr. Fresch BIJOU;Gangsta Party EP;25/01/2019;179824;2;lectro house - tech house - bass ho;Dr. Fresch & BIJOU - Kung Fu;https://www.youtube.com/watch?v=3kcdjQdSgcs;True
Gallina y Cocaina;John Pollon Parkineos;Gallina y Cocaina;30/09/2021;202903;0;rbano espa;La Gallina;https://www.youtube.com/watch?v=ncdTUj5DRco;True
Pogo;Digitalism;Idealism;09/05/2007;226466;5;lectronica - indietronica - neo-synthpop - new rave - dance-punk - alternative da;Digitalism - Pogo;https://www.youtube.com/watch?v=cZvt23iBVVo;True
JPEG;Digitalism;JPEG;06/12/2019;171866;37;lectronica - indietronica - neo-synthpop - new rave - dance-punk - alternative da;JPEG;https://www.youtube.com/watch?v=Znv_aMZXZQM;True
Illusion;Digitalism;Illusion;26/11/2021;310452;14;lectronica - indietronica - neo-synthpop - new rave - dance-punk - alternative da;DIGITALISM - ILLUSION;https://www.youtube.com/watch?v=fXelOAfzsVM;True
Zdarlight;Digitalism;Idealism;09/05/2007;340773;1;lectronica - indietronica - neo-synthpop - new rave - dance-punk - alternative da;Digitalism - Zdarlight;https://www.youtube.com/watch?v=tRgRbWFr9Mg;True
